id,title,vote_count,vote_average,year
43128,Sons of the Desert,42.0,7.2,1933
42641,Morocco,24.0,6.6,1930
39179,Surplus: Terrorized Into Being Consumers,7.0,5.8,2003
13498,Man of the House,121.0,5.4,2005
29993,Samson and Delilah,32.0,6.1,1949
9470,Kung Fu Hustle,841.0,7.2,2004
36867,Shark Skin Man and Peach Hip Girl,9.0,6.7,1998
30698,The Five People You Meet In Heaven,30.0,6.9,2004
12721,"No Retreat, No Surrender",93.0,5.6,1986
27042,The ChubbChubbs!,20.0,6.6,2002
37232,Travellers and Magicians,9.0,6.8,2003
19765,Želary,12.0,7.3,2003
125109,Dragonworld,5.0,5.9,1994
37527,Dr. Giggles,34.0,5.1,1992
43492,The Corn Is Green,9.0,7.3,1945
29578,The Seven-Per-Cent Solution,23.0,7.1,1976
2926,The Three Musketeers,71.0,6.8,1973
54302,Royal Flash,13.0,6.0,1975
4710,Masculin Féminin,66.0,7.6,1966
26243,Fallen Angel,23.0,5.8,1945
10568,The Four Feathers,22.0,7.3,1939
52943,The Phone Box,23.0,6.7,1972
25103,Night of the Demon,55.0,6.9,1957
5204,Control,78.0,7.4,2003
89065,Beautiful City,12.0,7.7,2005
4974,Five Times Two,34.0,6.0,2004
30331,Tart,16.0,5.1,2001
258,Bed and Board,39.0,7.2,1970
8016,Germany Year Zero,53.0,7.5,1948
37601,Tombs of the Blind Dead,32.0,5.6,1972
4235,The Sicilian Clan,38.0,7.1,1969
31532,Love Me Tonight,16.0,5.5,1932
34614,A Hole in My Heart,22.0,4.5,2004
51177,Bigger Than the Sky,6.0,4.7,2005
16186,Diary of a Mad Black Woman,71.0,6.4,2005
10012,Cursed,168.0,5.1,2005
65967,Up and Down,5.0,8.2,2004
281189,Gory Gory Hallelujah,1.0,1.0,2003
10022,The Pacifier,865.0,5.8,2005
4551,Be Cool,296.0,5.4,2005
30856,Gunner Palace,7.0,5.9,2004
26,Walk on Water,20.0,6.5,2004
2026,Hostage,519.0,6.2,2005
9928,Robots,1383.0,6.0,2005
29735,The Laughing Policeman,10.0,5.8,1973
76264,Bopha!,0.0,0.0,1993
15771,Class Action,37.0,6.4,1991
76804,The Cat and the Canary,12.0,7.0,1927
43912,Courage Mountain,3.0,7.1,1990
82432,Kiss The Bride,4.0,5.4,2002
3115,Godzilla vs. The Sea Monster,18.0,5.7,1966
6593,Godzilla vs. Mechagodzilla II,26.0,6.7,1993
116698,That Championship Season,3.0,4.3,1982
63115,Crush,2.0,5.5,1992
76403,DNA,11.0,3.5,1997
87169,The Low Life,3.0,6.0,1995
34093,Rendez-vous,16.0,4.5,1985
38148,"Oh, God! You Devil",15.0,5.5,1984
77041,Amongst Friends,3.0,4.3,1993
167087,Asfalto,1.0,6.0,2000
34196,God Is Brazilian,26.0,5.5,2003
54380,Captains of April,18.0,6.5,2000
15443,Blackball,14.0,5.6,2003
36815,The Agony and the Ecstasy,33.0,6.8,1965
111017,Return to Peyton Place,5.0,7.2,1961
37598,Butch and Sundance: The Early Days,8.0,4.6,1979
40957,It Happened to Jane,10.0,6.6,1959
33539,Once Upon a Forest,24.0,6.2,1993
41749,Hello Down There,4.0,5.3,1969
88930,All in a Night's Work,2.0,5.5,1961
31835,Twentieth Century,23.0,6.4,1934
60966,My Sister Eileen,3.0,7.3,1955
85926,Strangers When We Meet,5.0,3.8,1960
1918,Or (My Treasure),7.0,6.0,2004
20511,Chronicles,12.0,7.0,2004
133382,Lackawanna Blues,8.0,6.0,2005
22377,The Green Berets,34.0,5.8,1968
1093,Elevator to the Gallows,85.0,7.6,1958
45212,The Diary of a Chambermaid,7.0,5.9,1946
12622,Violent Cop,50.0,7.1,1989
25283,Four Shades of Brown,10.0,5.8,2004
18047,Brian's Song,26.0,7.1,1971
15018,Thriller: A Cruel Picture,53.0,6.5,1973
438,Cube Zero,274.0,5.7,2004
24546,Into the Sun,38.0,4.2,2005
57953,Project Grizzly,6.0,5.6,1997
64022,Lumikuningatar,3.0,7.0,1986
42222,Julia,30.0,6.3,1977
11297,Save the Green Planet!,62.0,6.8,2003
11196,Stealing Rembrandt,12.0,5.6,2003
33431,A Snake of June,29.0,6.7,2002
18770,Thirty Seconds Over Tokyo,8.0,6.5,1944
37988,Vares: Private Eye,16.0,6.2,2004
40916,Girl Crazy,4.0,7.5,1943
42837,The 3 Penny Opera,14.0,7.4,1931
1589,The Boys from County Clare,3.0,6.5,2003
13374,Ice Princess,189.0,5.9,2005
9688,Melinda and Melinda,128.0,6.3,2004
228890,Milk and Honey,0.0,0.0,2003
10040,Miss Congeniality 2: Armed and Fabulous,433.0,5.3,2005
11638,Guess Who,230.0,5.5,2005
540,D.E.B.S.,91.0,5.6,2004
77120,A League of Ordinary Gentlemen,0.0,0.0,2004
48463,Incident at Loch Ness,18.0,5.8,2004
45218,The River,15.0,6.5,1951
44540,Virginia's Run,2.0,6.5,2002
21666,Yanks,15.0,5.7,1979
23916,Paradise Alley,28.0,5.5,1978
52277,The Seagull's Laughter,7.0,6.4,2001
32208,Wild Horses,5.0,6.1,1995
44634,Woman Thou Art Loosed,3.0,5.0,2004
84298,Arrowsmith,4.0,6.0,1931
76499,Barbary Coast,4.0,4.8,1935
43865,Stella Dallas,16.0,6.7,1937
48598,Free Radicals,1.0,5.0,2003
72847,The Unfaithful,3.0,5.8,1947
93313,Come and Get It,5.0,5.4,1936
32078,Panic in the Streets,24.0,7.1,1950
26038,Call Northside 777,25.0,6.8,1948
45694,Young Törless,15.0,5.7,1966
43029,Bells Are Ringing,14.0,5.6,1960
42622,Finian's Rainbow,13.0,5.3,1968
27495,The Toolbox Murders,24.0,5.4,1978
19884,The Sword of Doom,49.0,7.6,1966
47007,Deep Crimson,9.0,6.3,1996
37748,800 Bullets,19.0,6.0,2002
52302,Matango: Attack of the Mushroom People,17.0,6.1,1963
24922,Ebola Syndrome,28.0,6.5,1996
39327,The Music of Chance,5.0,5.6,1993
55563,Tammy and the T-Rex,7.0,4.5,1994
86458,Mixed Blood,4.0,5.9,1984
22434,If Looks Could Kill,36.0,5.6,1991
12778,Greedy,58.0,5.9,1994
42106,Carmen,15.0,5.5,1983
16198,My Neighbors the Yamadas,74.0,7.0,1999
15283,Pom Poko,177.0,7.2,1994
158,Knockin' on Heaven's Door,135.0,7.6,1997
1772,City of Hope,4.0,5.3,1991
5996,We're No Angels,31.0,6.9,1955
53939,Sons and Lovers,3.0,6.8,1960
19665,The Arrow,3.0,4.7,1997
36006,Ruggles of Red Gap,9.0,5.1,1935
73604,Greetings,13.0,5.2,1968
16301,End of the Century: The Story of The Ramones,12.0,7.9,2003
47002,Love Letter,34.0,7.9,1995
14573,Natural City,32.0,5.2,2003
18774,This Sporting Life,30.0,6.8,1963
44154,A Touch of Zen,32.0,7.7,1971
28448,Walker,16.0,6.4,1987
38155,Zu: Warriors from the Magic Mountain,14.0,6.6,1983
34282,Whistle Down the Wind,17.0,6.6,1961
27030,The Earrings of Madame de...,38.0,7.8,1953
120129,No One Writes to the Colonel,4.0,3.6,1999
22595,Speedy,17.0,7.8,1928
42994,Memories,60.0,7.2,1995
19545,Invasion of Astro-Monster,25.0,6.2,1965
21131,Harvie Krumpet,50.0,7.0,2003
47237,Intimate Affairs,10.0,4.9,2002
17592,The Wild Parrots of Telegraph Hill,8.0,7.3,2003
17113,The Ballad of Jack and Rose,43.0,6.5,2005
187,Sin City,2755.0,7.2,2005
14177,Beauty Shop,118.0,5.4,2005
11399,Look at Me,23.0,6.4,2004
23638,Dust to Glory,5.0,5.4,2005
7364,Sahara,440.0,5.7,2005
11431,Fever Pitch,186.0,5.9,2005
52796,Winter Solstice,3.0,5.3,2004
45824,Smile,2.0,6.0,2005
27271,Eye of the Tiger,8.0,5.1,1986
51945,Not on the Lips,7.0,5.9,2003
51104,"Krakatoa, East of Java",6.0,4.8,1969
16551,Rhinestone,33.0,4.9,1984
26332,Electra Glide in Blue,22.0,6.6,1973
24964,Bring on the Night,4.0,7.8,1985
42229,A Special Day,79.0,7.7,1977
45220,This Land Is Mine,11.0,6.6,1943
52663,The Foul King,18.0,6.3,2000
49565,The Man Who Planted Trees,35.0,8.2,1987
2029,Tanguy,70.0,5.8,2001
44181,National Lampoon's Gold Diggers,7.0,3.1,2003
24619,Blind Horizon,27.0,5.9,2003
70926,Islands in the Stream,3.0,6.5,1977
37214,Go for Broke!,5.0,5.2,1951
26774,The Blood on Satan's Claw,26.0,6.9,1971
31944,"Reuben, Reuben",5.0,7.0,1983
85673,TNT Jackson,9.0,5.9,1974
62637,Why Has Bodhi-Dharma Left for the East?,6.0,6.8,1989
94794,Blue,17.0,7.5,1993
50435,Bilitis,17.0,6.0,1977
42617,Burn!,21.0,6.5,1969
13524,Battle of the Bulge,56.0,6.4,1965
31219,Ghosts... of the Civil Dead,9.0,6.2,1989
19971,The Little Girl Who Lives Down the Lane,88.0,7.0,1976
47406,Arabian Nights,36.0,6.0,1974
49225,Age of Consent,14.0,6.0,1969
42691,Oedipus Rex,43.0,6.5,1967
9674,Ringu 0,49.0,5.8,2000
3875,Brothers,30.0,6.5,2004
24182,"Dearest Relatives, Poisonous Relations",24.0,6.8,1992
38770,Major Barbara,4.0,6.8,1941
74948,Steppenwolf,6.0,4.7,1974
14689,Hawaii,13.0,5.8,1966
69321,Pretty Maids All in a Row,10.0,6.8,1971
31321,Loners,12.0,7.9,2000
26638,Red Desert,74.0,7.4,1964
37512,Satan's Brew,7.0,6.9,1976
9653,Mädchen in Uniform,10.0,6.8,1931
42637,Diary of a Lost Girl,20.0,7.4,1929
19673,Sexmission,49.0,7.4,1984
14842,44 Minutes: The North Hollywood Shoot-Out,17.0,6.4,2003
27883,Macbeth,21.0,6.7,1948
41115,Garage Olimpo,14.0,6.5,1999
32085,Vincent,217.0,7.9,1982
43824,Waterloo Bridge,28.0,8.0,1940
41954,Hôtel Terminus: The Life and Times of Klaus Barbie,8.0,6.5,1988
42611,The Sorrow and the Pity,9.0,7.3,1969
54156,First Desires,7.0,4.5,1983
39225,With Six You Get Eggroll,10.0,6.3,1968
30204,"Move Over, Darling",20.0,5.9,1963
40633,Love Me or Leave Me,15.0,6.9,1955
4595,Jour de Fête,37.0,7.2,1949
26182,The Big Store,20.0,5.9,1941
42260,Mother Küsters Goes to Heaven,5.0,8.2,1975
31442,Ivan's Childhood,109.0,7.7,1962
775,A Trip to the Moon,314.0,7.9,1902
36971,Whisky,14.0,5.5,2004
50183,The Ascent,28.0,8.0,1977
7342,Carrie,86.0,5.4,2002
45267,Boccaccio '70,17.0,6.9,1962
33641,Frankenfish,25.0,4.7,2004
13618,Who's Your Daddy?,24.0,4.6,2004
9636,Control,41.0,6.0,2004
32128,Category 6: Day of Destruction,13.0,5.2,2004
36984,Trespassing,6.0,4.3,2004
48580,A Self-Made Hero,13.0,6.1,1996
36843,Life Is Sweet,46.0,6.9,1990
18871,Ride the Pink Horse,12.0,6.8,1947
69069,The Chant of Jimmie Blacksmith,10.0,6.7,1978
45713,Double Suicide,14.0,6.5,1969
104193,Boy,8.0,7.0,1969
64167,Let Him Have It,15.0,6.5,1991
124083,Guelwaar,1.0,5.0,1993
68528,Dr. Akagi,6.0,7.2,1998
185987,Black Rain,20.0,7.1,1989
34595,Alexandra's Project,24.0,5.8,2003
39851,Clean,17.0,6.7,2004
45161,The Delicate Art of Parking,2.0,7.0,2003
84084,Wilson,2.0,5.5,1944
84087,Blossoms in the Dust,11.0,6.5,1941
7453,The Hitchhiker's Guide to the Galaxy,1340.0,6.6,2005
15961,King's Game,15.0,6.9,2004
6183,Barefoot,59.0,6.7,2005
8220,Dark Habits,20.0,7.4,1983
35170,Snake and Crane Arts of Shaolin,16.0,6.8,1978
20187,The Eiger Sanction,91.0,6.2,1975
38151,It Started in Naples,11.0,5.9,1960
20628,Skin Game,10.0,6.5,1971
43003,F for Fake,77.0,7.2,1973
16250,Love Comes Softly,25.0,6.2,2003
10065,The Amityville Horror,606.0,6.0,2005
30863,Mutant Aliens,4.0,7.8,2002
49920,Acts of Worship,4.0,6.3,2001
31065,Ike: Countdown to D-Day,10.0,5.7,2004
22033,Cry of the Banshee,12.0,5.5,1970
37992,Phantom Lady,24.0,6.4,1944
32850,Act of Violence,19.0,6.2,1949
68883,Rouge,14.0,6.8,1987
43379,Miracle in Milan,26.0,7.0,1951
9393,Before the Fall,74.0,7.3,2004
16972,The Frisco Kid,38.0,6.0,1979
21325,Onmyoji: The Yin Yang Master,3.0,7.3,2001
13409,State Property 2,3.0,5.5,2005
14287,The Year of the Yao,2.0,5.5,2004
24363,House of D,24.0,6.2,2005
13073,Palindromes,48.0,6.5,2004
35384,Down and Derby,5.0,4.1,2005
113178,A Wake in Providence,0.0,0.0,1999
8976,A Lot Like Love,329.0,6.5,2005
27360,King's Ransom,14.0,5.1,2005
29078,The Game of Their Lives,16.0,5.8,2005
38717,Madison,3.0,5.3,2001
13020,Enron: The Smartest Guys in the Room,75.0,7.2,2005
11679,xXx: State of the Union,565.0,4.7,2005
25007,Death of a Dynasty,2.0,4.0,2005
1495,Kingdom of Heaven,1187.0,6.6,2005
10066,House of Wax,696.0,5.5,2005
1640,Crash,1172.0,7.2,2004
67445,Jiminy Glick in Lalawood,3.0,3.3,2004
11171,Mysterious Skin,266.0,7.4,2004
14750,Mischief,28.0,6.2,1985
43260,Jubal,17.0,6.8,1956
11799,Viva Maria!,15.0,5.8,1965
53116,Between Your Legs,9.0,5.8,1999
24444,Zatôichi Meets the One-Armed Swordsman,12.0,6.3,1971
83995,The Angry Silence,7.0,7.4,1960
42626,Isadora,10.0,6.2,1968
43881,San Francisco,13.0,7.0,1936
46594,Earth,28.0,7.1,1930
43344,Él,18.0,7.8,1953
26614,La Chienne,19.0,7.1,1931
133750,Eréndira,2.0,6.0,1983
16902,The Private Lives of Elizabeth and Essex,12.0,7.0,1939
41131,The Search,15.0,7.2,1948
31414,Satantango,56.0,8.1,1994
40730,On Borrowed Time,6.0,8.2,1939
15318,The Taste of Tea,32.0,7.0,2004
13384,Kes,95.0,7.6,1969
48993,The Human Comedy,4.0,6.5,1943
9463,Vampire Hunter D,69.0,6.6,1985
13163,Buying the Cow,27.0,5.6,2002
26810,A Common Thread,7.0,5.6,2004
20625,The Cocoanuts,21.0,7.1,1929
1566,The Bridge,34.0,7.6,1959
21997,In the Time of the Butterflies,14.0,6.6,2001
30624,Road House,7.0,6.2,1948
44658,Dark Eyes,20.0,6.5,1987
48130,Edges of the Lord,15.0,7.2,2001
27233,Kids Return,35.0,7.0,1996
41386,The Fearless Freaks,8.0,7.1,2005
24078,Off the Map,9.0,5.7,2003
43271,Unconscious,13.0,6.5,2004
26541,The Tesseract,5.0,3.8,2003
63066,25 Watts,8.0,5.7,2001
37720,The Hiding Place,5.0,6.1,1975
18050,The Keys of the Kingdom,9.0,6.8,1944
155325,300 Miles to Heaven,2.0,4.5,1989
31819,The Adventurer,25.0,7.0,1917
14672,Crackerjack,3.0,7.3,2002
11628,Solino,12.0,7.0,2002
10913,Dear Wendy,33.0,5.6,2005
11605,The List of Adrian Messenger,14.0,6.6,1963
16976,9 Souls,14.0,6.8,2003
38643,Los Angeles Plays Itself,15.0,7.1,2003
10027,Unleashed,531.0,6.6,2005
2444,The Red Squirrel,15.0,6.5,1993
43429,Martin (Hache),23.0,7.3,1997
19413,"Ugly, Dirty and Bad",45.0,7.2,1976
11139,Leolo,34.0,7.2,1992
10837,DuckTales: The Movie - Treasure of the Lost Lamp,201.0,6.7,1990
32610,Babes in Arms,14.0,6.5,1939
1279,Samaritan Girl,54.0,6.9,2004
1895,Star Wars: Episode III - Revenge of the Sith,4200.0,7.1,2005
9981,Kicking & Screaming,179.0,5.6,2005
4379,Monster-in-Law,413.0,5.6,2005
31200,Agatha,10.0,6.8,1979
37215,Death Takes a Holiday,6.0,5.8,1934
56946,Vodka Lemon,4.0,8.0,2003
11019,Deep Blue,17.0,5.6,2003
28423,The Invisible Woman,5.0,6.0,1940
14694,The Snow Walker,34.0,6.3,2003
20271,Divorce Italian Style,53.0,7.9,1961
29872,Carefree,7.0,6.7,1938
85014,Shaolin Drunkard,3.0,6.0,1983
34856,China Strike Force,8.0,5.3,2000
46112,Dawg,12.0,4.5,2002
27,9 Songs,103.0,5.1,2004
16373,The Uninvited,51.0,7.0,1944
25649,Bad Guy,48.0,7.0,2002
19398,Simon,8.0,7.8,2004
100605,December 7th,3.0,5.8,1943
43506,Bataan,11.0,6.2,1943
953,Madagascar,3322.0,6.6,2005
16605,Somersault,22.0,6.2,2004
42268,11 Harrowhouse,4.0,6.8,1974
13064,Airborne,20.0,6.1,1993
14358,Mad Hot Ballroom,8.0,7.2,2005
26825,Tell Them Who You Are,3.0,5.3,2004
12700,Dominion: Prequel to the Exorcist,77.0,4.8,2005
9291,The Longest Yard,804.0,6.2,2005
19316,Saving Face,33.0,6.8,2004
34309,Most Wanted,27.0,5.8,1997
921,Cinderella Man,630.0,7.3,2005
9779,The Sisterhood of the Traveling Pants,396.0,6.3,2005
9787,Lords of Dogtown,215.0,7.0,2005
16932,After You,14.0,6.9,2003
23825,Rock School,5.0,6.4,2005
787,Mr. & Mrs. Smith,3048.0,6.5,2005
14199,The Adventures of Sharkboy and Lavagirl,278.0,4.4,2005
10226,High Tension,279.0,6.6,2003
21295,The Honeymooners,21.0,4.1,2005
20651,Parineeta,11.0,6.6,2005
56321,Toto the Hero,24.0,6.9,1991
9528,Ladies in Lavender,36.0,6.5,2004
12109,It's All Gone Pete Tong,53.0,7.1,2004
47945,Daybreak,6.0,3.9,1993
13935,When Trumpets Fade,25.0,6.2,1998
20941,Innocent Voices,33.0,7.6,2004
18289,Godzilla vs. Biollante,25.0,6.5,1989
43471,Anna and the King of Siam,11.0,5.8,1946
65579,Dirty Filthy Love,3.0,5.7,2005
3011,Good Neighbor Sam,6.0,5.0,1964
13589,Eddie Izzard: Dress to Kill,17.0,8.1,1999
11620,Quo Vadis,64.0,7.0,1951
43354,The Captain's Paradise,5.0,5.9,1953
272,Batman Begins,7511.0,7.5,2005
5845,Aragami,17.0,6.6,2003
15767,Godzilla: Final Wars,41.0,6.4,2004
44524,Kings and Queen,20.0,7.6,2004
15648,The Perfect Man,207.0,5.5,2005
9709,My Summer of Love,59.0,6.0,2004
29080,Heights,10.0,6.7,2005
10274,The Deal,4.0,5.3,2005
45881,The Bridge of San Luis Rey,15.0,5.4,2004
25248,Saint Ralph,24.0,7.3,2004
11451,Herbie Fully Loaded,559.0,5.1,2005
25312,Yes,8.0,6.0,2005
11683,Land of the Dead,395.0,6.0,2005
9722,Bewitched,463.0,4.8,2005
2287,Rize,13.0,5.9,2005
18497,Exiles,10.0,6.4,2004
47924,Home Movie,1.0,6.0,2001
43888,Becky Sharp,2.0,3.0,1935
2994,Danger: Diabolik,23.0,6.1,1968
76094,The Trail of the Lonesome Pine,10.0,5.3,1936
1382,Me and You and Everyone We Know,108.0,7.0,2005
9534,Ferpect Crime,66.0,6.7,2004
33908,Three… Extremes,81.0,6.7,2004
14653,Happily Ever After,18.0,5.9,2004
9976,Satan's Little Helper,42.0,5.0,2004
276,The Edukators,83.0,7.2,2004
28000,Somebody Up There Likes Me,30.0,6.8,1956
38731,An Unmarried Woman,17.0,6.1,1978
25876,The Racket,9.0,5.9,1951
93775,The Member of the Wedding,8.0,5.7,1952
25426,Coronado,5.0,3.8,2003
38046,Retrograde,12.0,2.9,2004
24703,Trekkies 2,9.0,6.8,2004
2151,Man with the Screaming Brain,32.0,5.3,2005
42491,Ulzana's Raid,22.0,6.3,1972
102841,Rabbit Test,3.0,3.7,1978
42488,The New Land,21.0,6.9,1972
120747,The Adventures of Mark Twain,2.0,5.0,1944
26323,Bordertown,8.0,4.8,1935
12574,Cop and ½,36.0,4.3,1993
115565,Equinox,4.0,5.6,1992
22968,Father's Little Dividend,13.0,6.4,1951
31901,For Pete's Sake,9.0,5.1,1974
50536,Twenty Bucks,21.0,5.9,1993
15719,Do Not Disturb,9.0,5.0,1999
28455,Deceived,26.0,5.4,1991
15938,Room Service,15.0,6.4,1938
2095,Desert Saints,13.0,5.2,2002
18503,Caterina in the Big City,55.0,6.5,2003
20914,My Friends,112.0,7.9,1975
22553,At the Circus,22.0,6.5,1939
26762,The Outfit,12.0,6.0,1973
34308,Modigliani,42.0,7.3,2004
43809,Broadway Melody of 1940,7.0,6.0,1940
11588,The I Inside,64.0,5.8,2004
74,War of the Worlds,2397.0,6.2,2005
16659,My Brilliant Career,12.0,5.4,1979
39464,Godzilla vs. Hedorah,26.0,6.3,1971
28270,Gambit,26.0,6.8,1966
4889,Billion Dollar Brain,24.0,5.3,1967
1667,March of the Penguins,371.0,6.9,2005
78293,Right Now,5.0,5.6,2004
100196,Julian Po,6.0,6.1,1997
13014,The God Who Wasn't There,38.0,6.2,2005
18257,Black Belt Jones,19.0,6.2,1974
7233,Rebound,96.0,5.2,2005
78344,Bonjour Monsieur Shlomi,4.0,7.0,2003
73376,The Inner Circle,7.0,4.9,1991
9009,Dark Water,275.0,5.3,2005
1553,The Beat That My Heart Skipped,114.0,6.8,2005
9738,Fantastic Four,3040.0,5.5,2005
14278,Murderball,23.0,6.9,2005
55650,Saraband,16.0,6.3,2003
125360,Julie Johnson,4.0,7.5,2001
9522,Wedding Crashers,1406.0,6.4,2005
14922,Happy Endings,36.0,5.6,2005
77593,C.H.O.M.P.S.,3.0,3.5,1979
17599,The Hindenburg,31.0,6.2,1975
28706,Staying Together,2.0,7.0,1989
48232,Twin Sitters,27.0,6.2,1994
26654,Conflict,14.0,5.6,1945
1826,Russian Dolls,156.0,6.8,2005
54858,The Crippled Masters,8.0,4.8,1979
43100,General Della Rovere,16.0,7.3,1959
36484,Rick,4.0,5.9,2003
21886,No Blade of Grass,6.0,6.7,1970
84079,A Time to Love and a Time to Die,19.0,7.4,1958
43367,The Big Sky,10.0,5.6,1952
21115,Fighter In The Wind,25.0,6.7,2004
36401,Pornography,6.0,6.5,2003
38530,Symmetry,7.0,6.2,2003
38516,Karol: A Man Who Became Pope,9.0,6.9,2005
14646,Family Resemblances,36.0,7.2,1996
10476,Hustle & Flow,101.0,6.9,2005
11309,Hardware,88.0,5.6,1990
34012,The Appaloosa,14.0,6.0,1966
21366,Journey Into Fear,17.0,6.0,1943
31063,The Calcium Kid,20.0,5.4,2004
33693,Funny Ha Ha,8.0,6.3,2002
1635,The Island,1813.0,6.5,2005
13341,Bad News Bears,73.0,5.7,2005
1696,The Devil's Rejects,329.0,6.6,2005
1665,Last Days,95.0,5.3,2005
9775,November,11.0,6.8,2003
11459,Sky High,568.0,5.8,2005
10048,Stealth,341.0,4.9,2005
11648,Must Love Dogs,142.0,5.8,2005
15258,The Aristocrats,47.0,6.0,2005
123049,Twice in a Lifetime,6.0,6.0,1985
42719,Georgy Girl,12.0,6.8,1966
41776,This Is My Life,5.0,6.3,1992
72899,The Music Lovers,12.0,6.5,1970
57866,Kiss and Make-Up,6.0,5.2,1934
10542,Killer Condom,23.0,5.7,1996
12497,A Touch of Spice,24.0,7.2,2003
5237,Dust Devil,34.0,6.7,1992
32242,Phone,36.0,6.3,2002
37632,The Order,62.0,4.3,2001
16320,Serenity,1287.0,7.4,2005
19112,The End of Suburbia: Oil Depletion and the Collapse of the American Dream,9.0,7.3,2004
37640,Let's Get Lost,10.0,7.6,1988
193661,The Talent Given Us,2.0,5.5,2004
12259,Sholay,58.0,6.9,1975
308,Broken Flowers,359.0,6.8,2005
25074,Mr. Canton and Lady Rose,34.0,6.9,1989
26935,Christmas in August,19.0,7.4,1998
5319,Hum Dil De Chuke Sanam,24.0,6.5,1999
27449,Baby Face,30.0,6.9,1933
85783,The Star,13.0,7.2,1952
39946,The Browning Version,22.0,7.3,1951
54139,Fourteen Hours,6.0,6.9,1951
26579,The Heart is Deceitful Above All Things,38.0,5.7,2004
40254,Whispering Corridors,26.0,5.8,1998
18882,Man-Thing,38.0,4.0,2005
42689,Berserk,10.0,5.6,1967
6519,The Dukes of Hazzard,321.0,5.1,2005
13919,The Chumscrubber,62.0,6.7,2005
25956,Secuestro Express,7.0,5.8,2005
1444,Junebug,66.0,6.5,2005
11453,Deuce Bigalow: European Gigolo,232.0,4.6,2005
9913,The Skeleton Key,588.0,6.4,2005
8292,Four Brothers,617.0,6.7,2005
13922,The Great Raid,91.0,6.8,2005
24461,Asylum,26.0,6.5,2005
14166,Pretty Persuasion,44.0,5.9,2005
501,Grizzly Man,213.0,7.3,2005
31542,The Tree of Wooden Clogs,30.0,7.1,1978
28201,The Girl in the Café,32.0,6.6,2005
18165,The 24th Day,25.0,7.0,2004
27292,Prime Cut,26.0,6.1,1972
57103,The Best of Everything,7.0,7.2,1959
37204,Summer Magic,15.0,6.4,1963
41279,The Three Stooges Meet Hercules,3.0,7.0,1962
32051,Race with the Devil,34.0,6.9,1975
37284,Acacia,22.0,5.4,2003
37254,Mermaid Chronicles Part 1: She Creature,26.0,5.8,2001
18976,Attila,61.0,6.5,2001
42741,Un Flic,29.0,7.1,1972
17110,One Point O,33.0,5.8,2004
25975,My Date with Drew,16.0,6.3,2005
17824,Private Resort,54.0,5.5,1985
11328,Pusher II: With Blood on My Hands,86.0,7.2,2004
108348,A Woman Rebels,3.0,4.5,1936
15907,Duma,42.0,7.0,2005
68850,Bitter Victory,7.0,6.5,1957
46825,Lila Says,15.0,7.1,2004
22965,Doomed to Die,5.0,6.4,1940
11848,Animal Farm,83.0,6.8,1954
34921,Winter Soldier,5.0,7.4,1972
37270,The Third Wheel,24.0,5.4,2002
27217,The Sea,4.0,6.5,2002
25199,Teen Witch,44.0,5.6,1989
53857,The Last of Mrs. Cheyney,2.0,7.0,1937
306323,Homesick,3.0,5.5,2005
52660,Cast a Deadly Spell,16.0,6.4,1991
85420,Movie Movie,4.0,4.5,1978
43313,The Teahouse of the August Moon,8.0,6.1,1956
12147,Do Fish Do It?,3.0,4.5,2002
31977,Black,40.0,7.7,2005
6957,The 40 Year Old Virgin,2020.0,6.2,2005
1917,Who Killed Bambi?,10.0,6.0,2003
79684,Contraband,2.0,8.5,1940
16764,The Toolbox Murders,37.0,5.2,2004
11460,Red Eye,471.0,6.2,2005
33459,Lightning Bug,6.0,6.1,2004
14674,Man of the West,27.0,6.1,1958
14134,Main Hoon Na,60.0,7.1,2004
19404,Dilwale Dulhania Le Jayenge,661.0,9.1,1995
42034,Dreamchild,9.0,7.1,1985
35304,Miss Sweden,8.0,5.5,2004
94529,My Cousin Rachel,4.0,5.4,1952
445,Caché,228.0,7.0,2005
74840,Nobody Will Speak of Us When We're Dead,8.0,7.4,1995
9564,Asterix & Obelix Take on Caesar,409.0,5.9,1999
102081,The Key,8.0,6.4,1958
21290,Strings,18.0,7.1,2004
20874,Kin-dza-dza!,51.0,6.9,1986
37185,Comrades: Almost a Love Story,19.0,7.0,1996
17186,Supercross,29.0,5.4,2005
14175,Valiant,239.0,5.2,2005
4442,The Brothers Grimm,847.0,5.6,2005
59882,The Desperadoes,6.0,4.8,1943
22741,Black Dragons,2.0,6.0,1942
44413,The Holy Girl,10.0,6.8,2004
65513,They Came Back,23.0,5.7,2004
13169,The Baxter,11.0,6.4,2005
9042,The Cave,204.0,5.2,2005
17926,Undiscovered,13.0,4.5,2005
15022,Dirty Deeds,32.0,5.8,2005
1985,The Constant Gardener,428.0,6.9,2005
9335,Transporter 2,1076.0,6.2,2005
56214,Margaret Cho: Assassin,2.0,7.0,2005
9007,Just Like Heaven,595.0,6.5,2005
9777,Proof,182.0,6.2,2005
1830,Lord of War,1356.0,7.0,2005
7182,Venom,49.0,4.7,2005
10092,Cry_Wolf,127.0,5.6,2005
340,Everything is Illuminated,251.0,7.4,2005
1546,Thumbsucker,68.0,6.2,2005
23703,The Thing About My Folks,9.0,5.4,2005
47488,HellBent,10.0,3.8,2004
